"id","univ_name_en","item","code_final","code_markdown","code_aux","md_aux_discordant","text_source_used","evidence_keyword","evidence_excerpt","harmonized_basis"
120,"Nanjing Tech University","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
120,"Nanjing Tech University","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
120,"Nanjing Tech University","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
120,"Nanjing Tech University","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
120,"Nanjing Tech University","d3_responsibility",0,0,0,0,"policy_markdown","","",""
120,"Nanjing Tech University","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
121,"Nanjing University of Chinese Medicine","human_review_requirement",0,0,0,0,"policy_markdown","","",""
121,"Nanjing University of Chinese Medicine","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
121,"Nanjing University of Chinese Medicine","transparency_records",0,0,0,0,"policy_markdown","","",""
121,"Nanjing University of Chinese Medicine","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
121,"Nanjing University of Chinese Medicine","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
121,"Nanjing University of Chinese Medicine","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
121,"Nanjing University of Chinese Medicine","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
121,"Nanjing University of Chinese Medicine","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
121,"Nanjing University of Chinese Medicine","d3_responsibility",0,0,0,0,"policy_markdown","","",""
121,"Nanjing University of Chinese Medicine","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
122,"Nanjing University of Information Science & Technology","human_review_requirement",0,0,0,0,"policy_markdown","","",""
122,"Nanjing University of Information Science & Technology","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
122,"Nanjing University of Information Science & Technology","transparency_records",0,0,0,0,"policy_markdown","","",""
122,"Nanjing University of Information Science & Technology","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
122,"Nanjing University of Information Science & Technology","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
122,"Nanjing University of Information Science & Technology","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
122,"Nanjing University of Information Science & Technology","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
122,"Nanjing University of Information Science & Technology","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
122,"Nanjing University of Information Science & Technology","d3_responsibility",0,0,0,0,"policy_markdown","","",""
122,"Nanjing University of Information Science & Technology","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
123,"Guangdong University of Technology","human_review_requirement",0,0,0,0,"policy_markdown","","",""
123,"Guangdong University of Technology","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
123,"Guangdong University of Technology","transparency_records",0,0,0,0,"policy_markdown","","",""
123,"Guangdong University of Technology","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
123,"Guangdong University of Technology","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
123,"Guangdong University of Technology","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
123,"Guangdong University of Technology","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
123,"Guangdong University of Technology","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
123,"Guangdong University of Technology","d3_responsibility",0,0,0,0,"policy_markdown","","",""
123,"Guangdong University of Technology","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
