"id","univ_name","indicator","indicator_label","code_final","text_source_used","evidence_keyword","evidence_excerpt"
81,"University of California Santa Barbara","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
82,"Queen Mary University London","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
82,"Queen Mary University London","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
82,"Queen Mary University London","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
82,"Queen Mary University London","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
82,"Queen Mary University London","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
82,"Queen Mary University London","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
83,"University of Birmingham","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
83,"University of Birmingham","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
83,"University of Birmingham","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
83,"University of Birmingham","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
83,"University of Birmingham","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
83,"University of Birmingham","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
84,"University of California Davis","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
84,"University of California Davis","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
84,"University of California Davis","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
84,"University of California Davis","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
84,"University of California Davis","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
84,"University of California Davis","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
85,"University of California Irvine","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
85,"University of California Irvine","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
85,"University of California Irvine","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
85,"University of California Irvine","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
85,"University of California Irvine","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
85,"University of California Irvine","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
86,"University of Western Australia","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
86,"University of Western Australia","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
86,"University of Western Australia","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
86,"University of Western Australia","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
86,"University of Western Australia","required_disclosure_template","Required disclosure template OR standardized statement language",1,"policy_markdown","appendix evidencing all AI use","Referencing requirements In this example, AI -generated content must be referenced and a separate appendix evidencing all AI use must be submitted ."
86,"University of Western Australia","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
87,"University of Adelaide","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
87,"University of Adelaide","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
87,"University of Adelaide","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
87,"University of Adelaide","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
87,"University of Adelaide","required_disclosure_template","Required disclosure template OR standardized statement language",0,"policy_markdown","",""
87,"University of Adelaide","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
88,"University of Oslo","detector_mention_any","Detector mention at all",0,"policy_markdown","",""
88,"University of Oslo","detector_not_sole_evidence","Detector explicitly not sole evidence",0,"policy_markdown","",""
88,"University of Oslo","faculty_procedure_suspected_ai_misuse","Faculty procedures for suspected AI misuse",0,"policy_markdown","",""
88,"University of Oslo","required_detector_screening","Required detector screening anywhere",0,"policy_markdown","",""
88,"University of Oslo","required_disclosure_template","Required disclosure template OR standardized statement language",1,"policy_markdown","Declaration template","## Declaration template Based on the current praxis at major scientific publishers, we have designed this template for declaring generative AI usage."
88,"University of Oslo","sanctions_for_nondisclosure","Sanctions for nondisclosure (incl. attribution failure)",0,"policy_markdown","",""
